exercice,code_produit,sous-branche,date_survenance,log_règlement
2014,RG,Responsabilité Civile,2013,13.619844761518683
2023,IM,Incendie,2023,13.102160670086809
2016,VM,Risque simple,2016,7.506591780070841
2020,IN,Incendie,2017,13.102160670086809
2023,IN,Incendie,2023,13.102160670086809
2015,MH,Risque simple,2015,7.506591780070841
2017,IN,Incendie,2017,13.102160670086809
2017,IN,Incendie,2017,13.102160670086809
2023,MI,Incendie,2023,13.102160670086809
2023,IN,Incendie,2022,13.101994574661076
2016,IN,Incendie,2014,13.10092989258265
2018,MH,Risque simple,2016,7.506591780070841
2017,IN,Incendie,2016,13.100526682795154
2022,IN,Incendie,2021,13.10046772766404
2016,IN,Incendie,2015,13.100144946001807
2020,MI,Incendie,2020,13.099599597419767
2023,IM,Incendie,2022,13.099080748319862
2023,IN,Incendie,2022,13.097502080587573
2021,IN,Incendie,2018,13.097461154847323
2021,IM,Incendie,2020,13.09704556942004
2016,IN,Incendie,2015,13.096943102632036
2021,RG,Responsabilité Civile,2019,13.617181563024502
2018,IN,Incendie,2009,13.096594185510366
2017,IM,Incendie,2017,13.095238810007672
2017,IN,Incendie,2016,13.095140576585663
2022,RG,Responsabilité Civile,2014,13.614285494424086
2022,MH,Risque simple,2022,7.507152062643682
2017,VM,Risque simple,2014,7.507404636426768
2014,IN,Incendie,2007,13.095074397166657
2022,IM,Incendie,2021,13.094992180608196
2020,IN,Incendie,2019,13.094863086972786
2019,IN,Incendie,2019,13.09473872608638
2015,RG,Responsabilité Civile,2008,13.607751382932145
2022,IN,Incendie,2018,13.093963902882631
2015,IN,Incendie,2014,13.093552295550209
2018,MI,Incendie,2018,13.093531710735625
2019,IN,Incendie,2018,13.092975760509736
2014,IN,Incendie,2014,13.092434956862355
2018,MP,Risque simple,2018,7.5111145041510605
2023,RG,Responsabilité Civile,2018,13.605776693559982
2014,IN,Incendie,2006,13.092221480396068
2022,IN,Incendie,2022,13.092169825351741
2014,MH,Risque simple,2014,7.512071245835466
2019,MP,Risque simple,2019,7.512071245835466
2022,IM,Incendie,2021,13.091904169919621
2019,IN,Incendie,2018,13.091517538486288
2021,IN,Incendie,2021,13.090872710312958
2022,IM,Incendie,2022,13.090729459598988
2023,IM,Incendie,2022,13.089986641915683
2015,MP,Risque simple,2015,7.512071245835466
2019,IN,Incendie,2018,13.089840185698769
2015,MH,Risque simple,2015,7.512071245835466
2015,MP,Risque simple,2015,7.512071245835466
2017,IN,Incendie,2017,13.089840185698769
2019,IN,Incendie,2016,13.089840185698769
2019,MH,Risque simple,2018,7.512142281563736
2016,MH,Risque simple,2015,7.5126175446745105
2020,RG,Responsabilité Civile,2018,13.602238126445327
2020,IN,Incendie,2020,13.08964068232822
2016,VM,Risque simple,2011,7.513561937481065
2016,VM,Risque simple,2014,7.514723463300185
2016,IN,Incendie,2016,13.089529331603517
2023,IM,Incendie,2022,13.089042243460579
2021,IM,Incendie,2021,13.0886391548325
2021,RG,Responsabilité Civile,2019,13.601871693664311
2023,IN,Incendie,2022,13.08803870864103
2020,IN,Incendie,2019,13.087972740628786
2021,IN,Incendie,2021,13.085876949882694
2016,IN,Incendie,2016,13.085699393032737
2015,IN,Incendie,2015,13.085551332279755
2022,RG,Responsabilité Civile,2021,13.601528660242433
2019,IN,Incendie,2018,13.085135312807571
2015,IN,Incendie,2012,13.084622485575169
2022,IN,Incendie,2016,13.08438109707645
2015,RG,Responsabilité Civile,2012,13.60105168541828
2023,IN,Incendie,2022,13.08393601346632
2022,IM,Incendie,2021,13.083622549087899
2023,IN,Incendie,2022,13.083622549087899
2018,IM,Incendie,2017,13.08217074729274
2015,IN,Incendie,2014,13.082026327779289
2023,IN,Incendie,2022,13.081541382884074
2020,IN,Incendie,2018,13.080329523879483
2019,IM,Incendie,2018,13.07948215997248
2020,IN,Incendie,2020,13.079251346083582
2015,IN,Incendie,2014,13.079038252665955
2015,IN,Incendie,2014,13.078849262377338
2023,MI,Incendie,2023,13.07868313531683
2018,RG,Responsabilité Civile,2014,13.600863310621278
2018,IN,Incendie,2015,13.078104044499538
2020,IN,Incendie,2020,13.0778853117603
2017,RG,Responsabilité Civile,2017,13.60006796550241
2015,IN,Incendie,2013,13.077366011473593
2023,MI,Incendie,2023,13.076193776557478
2016,RG,Responsabilité Civile,2009,13.599836540096108
2019,IN,Incendie,2019,13.076057624527817
2017,IN,Incendie,2015,13.07594544227333
2018,IN,Incendie,2018,13.075877875459547
2020,IM,Incendie,2019,13.074844445876181
2017,IN,Incendie,2015,13.074694852961807
2020,IN,Incendie,2020,13.074524929209543
2019,IM,Incendie,2018,13.074217986324046
2018,IN,Incendie,2018,13.074037780306902
2017,IN,Incendie,2016,13.073830480138929
2021,IM,Incendie,2021,13.073173133213556
2021,IN,Incendie,2020,13.072328659098583
2019,IN,Incendie,2019,13.071596260350676
2015,IN,Incendie,2014,13.071070083016778
2019,IN,Incendie,2018,13.070670002995438
2016,IN,Incendie,2015,13.070543628674532
2014,IN,Incendie,2013,13.070317736917518
2023,IM,Incendie,2023,13.070209144094145
2021,IM,Incendie,2019,13.068821092775147
2015,IN,Incendie,2015,13.068435035378773
2016,IN,Incendie,2016,13.068168572440044
2015,IN,Incendie,2014,13.068118362551933
2023,IM,Incendie,2022,13.06790719160827
2023,IM,Incendie,2023,13.067857010834981
2023,IM,Incendie,2023,13.067856989714596
2023,IM,Incendie,2023,13.067856989714596
2017,RG,Responsabilité Civile,2017,13.597820857332529
2023,IM,Incendie,2023,13.067856989714596
2023,IM,Incendie,2022,13.067486828716953
2020,IN,Incendie,2019,13.067356522594473
2021,IM,Incendie,2020,13.06685066747407
2018,IN,Incendie,2014,13.066809736403847
2016,IN,Incendie,2015,13.066600424749481
2018,IM,Incendie,2018,13.06658636193533
2021,IM,Incendie,2019,13.066250487402037
2023,IM,Incendie,2023,13.066024956689871
2021,IM,Incendie,2021,13.065793025915934
2018,IN,Incendie,2017,13.065793025915934
2018,VM,Risque simple,2017,7.517520850603031
2023,RG,Responsabilité Civile,2017,13.597626874261064
2021,IM,Incendie,2021,13.065543005245383
2017,MI,Incendie,2017,13.065340013268289
2017,IN,Incendie,2017,13.064216651815762
2019,IN,Incendie,2018,13.063250112911822
2023,IM,Incendie,2022,13.062765017550895
2021,IN,Incendie,2016,13.062570909251972
2023,IM,Incendie,2022,13.06074326024679
2023,IM,Incendie,2023,13.060487973686241
2021,IN,Incendie,2020,13.060487973686241
2019,IM,Incendie,2019,13.060145957758653
2021,IN,Incendie,2019,13.059659183526028
2019,IM,Incendie,2018,13.059386303240352
2023,IM,Incendie,2022,13.057219254260207
2018,IN,Incendie,2016,13.056864395171633
2017,IN,Incendie,2017,13.055871547133314
2020,IN,Incendie,2020,13.055509217242996
2022,IM,Incendie,2021,13.055154627710879
2016,MP,Risque simple,2016,7.517520850603031
2017,RG,Responsabilité Civile,2017,13.59725504072284
2022,IM,Incendie,2020,13.054966588642268
2022,IM,Incendie,2022,13.054683265300172
2023,IM,Incendie,2023,13.054353387017171
2022,IN,Incendie,2022,13.054140209619467
2021,IN,Incendie,2021,13.053883317264303
2015,RG,Responsabilité Civile,2015,13.59511323231809
2018,IN,Incendie,2017,13.053090681055767
2015,IN,Incendie,2011,13.052688144590403
2023,IM,Incendie,2022,13.05142575897945
2018,VM,Risque simple,2014,7.517520850603031
2020,IN,Incendie,2020,13.051404288463836
2021,IN,Incendie,2020,13.050918287400014
2022,IM,Incendie,2021,13.050222699626646
2023,IM,Incendie,2023,13.049792684569493
2020,IN,Incendie,2020,13.049082755209914
2015,IN,Incendie,2014,13.049018191178513
2019,IN,Incendie,2018,13.048932099318446
2023,IM,Incendie,2022,13.048501528805874
2018,IM,Incendie,2016,13.048137702939346
2017,RG,Responsabilité Civile,2007,13.593304067471404
2015,RG,Responsabilité Civile,2002,13.592367006650065
2020,IN,Incendie,2019,13.047855325229268
2018,IN,Incendie,2017,13.047855325229268
2017,IN,Incendie,2016,13.047726034389344
2016,IN,Incendie,2015,13.045988468459162
2018,IN,Incendie,2018,13.045752275032488
2014,IN,Incendie,2013,13.04538837617076
2022,IM,Incendie,2022,13.045158306495358
2022,IM,Incendie,2020,13.044272097789259
2020,IN,Incendie,2019,13.044253803356714
2020,IN,Incendie,2020,13.04419759886343
2019,IN,Incendie,2016,13.043320170063875
2023,RG,Responsabilité Civile,2017,13.592367006650065
2020,IM,Incendie,2020,13.042120641393124
2017,IN,Incendie,2014,13.041090413275562
2022,IN,Incendie,2021,13.040719388363819
2019,IN,Incendie,2019,13.040719388363819
2014,MH,Risque simple,2013,7.517520850603031
2014,IN,Incendie,2014,13.040288935489215
2018,IN,Incendie,2018,13.040077928332037
2022,MI,Incendie,2022,13.039090458210508
2023,IN,Incendie,2022,13.039026093569863
2019,IN,Incendie,2019,13.038278260191788
2015,IN,Incendie,2015,13.03826131334763
2016,IN,Incendie,2014,13.038157298248313
2023,IN,Incendie,2020,13.038048724619566
2017,RG,Responsabilité Civile,2013,13.592367006650065
2015,IN,Incendie,2014,13.037622148949238
2023,IN,Incendie,2018,13.037258545438528
2020,IM,Incendie,2020,13.036362471534938
2021,IN,Incendie,2020,13.035594538272742
2017,IN,Incendie,2015,13.035321119937903
2021,IM,Incendie,2020,13.035165801262531
2022,RG,Responsabilité Civile,2014,13.592367006650065
2015,IN,Incendie,2014,13.035061049001532
2021,IM,Incendie,2020,13.034961829762574
2019,IM,Incendie,2018,13.034665357456642
2018,IN,Incendie,2015,13.033857793734606
2017,IM,Incendie,2016,13.033839132971266
2014,IN,Incendie,2013,13.033401007556138
2021,IM,Incendie,2021,13.032565182661008
2021,IN,Incendie,2018,13.03181252202673
2021,IM,Incendie,2021,13.031431598398623
2015,IN,Incendie,2015,13.030290192873279
2017,IN,Incendie,2016,13.030248088496522
2022,IM,Incendie,2021,13.03021712310482
2021,IM,Incendie,2020,13.029809395793722
2022,IN,Incendie,2022,13.029459268688038
2020,IN,Incendie,2020,13.028698643111728
2022,IM,Incendie,2022,13.028088345649348
2019,IN,Incendie,2018,13.027955989960319
2017,MI,Incendie,2014,13.027211685040205
2021,IN,Incendie,2017,13.026962895522894
2022,RG,Responsabilité Civile,2012,13.592367006650065
2018,IN,Incendie,2012,13.026876181933655
2022,IN,Incendie,2022,13.026511951152568
2023,IM,Incendie,2021,13.026296607457851
2022,RG,Responsabilité Civile,2017,13.592367006650065
2020,IN,Incendie,2019,13.025326788212539
2022,IM,Incendie,2019,13.025155758600636
2018,IN,Incendie,2018,13.02408880813599
2015,IN,Incendie,2014,13.023172965225855
2017,IN,Incendie,2016,13.023152094181313
2020,IN,Incendie,2019,13.02279991520475
2023,IN,Incendie,2023,13.022318928612771
2023,IN,Incendie,2023,13.022190493796414
2016,MP,Risque simple,2016,7.517520850603031
2020,IN,Incendie,2020,13.022142121985373
2016,IN,Incendie,2015,13.021824552025716
2016,IN,Incendie,2016,13.021614434303725
2017,IN,Incendie,2016,13.021437458814368
2021,IN,Incendie,2020,13.021260451999144
2015,IN,Incendie,2014,13.019064180213514
2016,IN,Incendie,2016,13.018113356030529
2023,IM,Incendie,2019,13.017758664944184
2021,IN,Incendie,2020,13.01746497717694
2022,IM,Incendie,2022,13.017002861746503
2023,IN,Incendie,2020,13.017002861746503
2020,IN,Incendie,2020,13.017002861746503
2022,IM,Incendie,2021,13.017002861746503
2022,RG,Responsabilité Civile,2021,13.592367006650065
2019,IN,Incendie,2018,13.017002861746503
2023,IM,Incendie,2022,13.017002861746503
2018,IN,Incendie,2017,13.017002861746503
2020,IN,Incendie,2020,13.016818778137488
2022,IN,Incendie,2021,13.016818511421691
2021,IM,Incendie,2019,13.016805508940385
2014,IN,Incendie,2010,13.016113577561619
2021,IM,Incendie,2020,13.015782183688763
2018,IN,Incendie,2017,13.01505752636355
2022,IN,Incendie,2021,13.014812642744786
2019,IN,Incendie,2012,13.01477816672439
2023,IN,Incendie,2023,13.014707496075832
2022,IN,Incendie,2021,13.01443476701222
2017,MI,Incendie,2016,13.013476651969944
2020,IN,Incendie,2018,13.012962064265203
2019,IN,Incendie,2018,13.012650068740001
2021,IM,Incendie,2021,13.012548511397123
2015,IN,Incendie,2014,13.012432343935659
2019,IN,Incendie,2019,13.012171141094763
2019,MI,Incendie,2019,13.011766956062303
2019,IM,Incendie,2018,13.01132667150468
2017,MH,Risque simple,2017,7.517520850603031
2023,RG,Responsabilité Civile,2014,13.580920494575778
2015,IN,Incendie,2015,13.010112734800423
2018,IN,Incendie,2018,13.00998272257439
2021,IN,Incendie,2021,13.009392554456952
2014,MI,Incendie,2014,13.009343380448174
2016,IN,Incendie,2015,13.008993897665244
2020,IM,Incendie,2019,13.007999183343147
2014,IN,Incendie,2014,13.00717696759521
2023,IM,Incendie,2022,13.006952525893
2022,RG,Responsabilité Civile,2021,13.576872585691415
2022,IM,Incendie,2022,13.0054740822429
2020,IN,Incendie,2019,13.004930280512234
2020,IN,Incendie,2019,13.004912736498689
2019,IN,Incendie,2019,13.004912736498689
2014,IN,Incendie,2014,13.004793811461665
2017,RG,Responsabilité Civile,2014,13.576282085113917
2018,IS,Incendie,2018,7.517520850603031
2016,IN,Incendie,2015,13.004255288924
2016,IN,Incendie,2016,13.00350098695408
2022,IN,Incendie,2022,13.002632726375811
2021,MI,Incendie,2020,13.00245308073177
2023,IM,Incendie,2023,13.001817027308908
2023,IM,Incendie,2023,13.001817027308908
2023,IM,Incendie,2023,13.001076711196243
2019,IM,Incendie,2018,13.000232420723602
2017,IN,Incendie,2017,13.00013956106096
2018,IN,Incendie,2018,12.999969729190262
2020,IN,Incendie,2019,12.999555787289436
2019,IM,Incendie,2019,12.999065161059836
2023,IN,Incendie,2022,12.998449587017621
2014,IN,Incendie,2014,12.997906118588817
2021,IN,Incendie,2020,12.997480195257639
2017,IN,Incendie,2017,12.997083560977572
2019,MI,Incendie,2019,12.996800154428984
2016,RG,Responsabilité Civile,2012,13.572419368840368
2022,IM,Incendie,2019,12.99665842102927
2015,IN,Incendie,2014,12.994530233167145
2018,IN,Incendie,2017,12.994530005894443
2023,IM,Incendie,2022,12.994530005894443
2019,RG,Responsabilité Civile,2015,13.56938136167368
2016,RG,Responsabilité Civile,2014,13.56724110332782
2023,IM,Incendie,2022,12.993165438932646
2022,IM,Incendie,2021,12.992747918920301
2019,RG,Responsabilité Civile,2018,13.566536246615543
2022,IN,Incendie,2022,12.992582656494328
2020,IM,Incendie,2020,12.992552711426445
2019,IM,Incendie,2018,12.992546312402121
2022,IM,Incendie,2019,12.992072443104735
2016,IM,Incendie,2016,12.991685053762213
2020,IM,Incendie,2019,12.991611478406039
2019,IM,Incendie,2018,12.991194768349795
2014,IN,Incendie,2014,12.990339419457603
2023,IM,Incendie,2021,12.990083544109728
2017,IN,Incendie,2016,12.989972705339218
2015,VM,Risque simple,2014,7.517520850603031
2022,IN,Incendie,2020,12.988831984779805
2017,IN,Incendie,2017,12.988049713170854
2017,IN,Incendie,2016,12.987688474077727
2014,MP,Risque simple,2014,7.51794467382076
2023,RG,Responsabilité Civile,2021,13.561002750557135
2023,IN,Incendie,2023,12.987208038320816
2018,MH,Risque simple,2017,7.520169513708987
2017,MH,Risque simple,2015,7.520202035620627
2020,RG,Responsabilité Civile,2019,13.555806751338261
2018,MI,Incendie,2017,12.98677272309798
2022,MH,Risque simple,2022,7.520863085196324
2017,PE,Incendie,2017,12.9865739172632
2023,IM,Incendie,2023,12.986039518042679
2023,IM,Incendie,2021,12.985856132749666
2016,IN,Incendie,2016,12.984479670040942
2019,RG,Responsabilité Civile,2017,13.554794933742308
2015,MH,Risque simple,2014,7.522546245604842
2023,RG,Responsabilité Civile,2011,13.554197740532562
2018,RG,Responsabilité Civile,2015,13.549981290153626
2014,MP,Risque simple,2014,7.522843616041384
2021,RG,Responsabilité Civile,2019,13.546977304351254
2018,MH,Risque simple,2018,7.52294091807237
2017,IN,Incendie,2016,12.984250075274694
2016,IN,Incendie,2016,12.983641669797331
2014,IN,Incendie,2013,12.983101310070822
2016,IN,Incendie,2015,12.983101310070822
2016,MH,Risque simple,2016,7.524199585078071
2021,IN,Incendie,2021,12.983101310070822
2023,IM,Incendie,2023,12.982902209791906
2017,MH,Risque simple,2016,7.524825627377959
2022,RG,Responsabilité Civile,2022,13.545995789467941
2014,IN,Incendie,2013,12.98262250580718
2015,MP,Risque simple,2015,7.525478236895241
2023,IM,Incendie,2022,12.982306396509586
2020,RG,Responsabilité Civile,2018,13.543701834668783
2023,MH,Risque simple,2022,7.527089059382385
2015,IN,Incendie,2015,12.980799813082541
2023,IM,Incendie,2022,12.980799813082541
2021,RG,Responsabilité Civile,2019,13.543035405304975
2020,IN,Incendie,2020,12.980799813082541
2022,IM,Incendie,2021,12.979300948410419
2019,RG,Responsabilité Civile,2019,13.540942124657876
2021,IM,Incendie,2020,12.97922717159996
2019,IM,Incendie,2018,12.97860022987346
2014,VM,Risque simple,2013,7.528331766707247
2014,IN,Incendie,2013,12.977954016489754
2019,IM,Incendie,2019,12.977573531278587
2015,MI,Incendie,2014,12.977047158554205
2021,IN,Incendie,2017,12.97704276420483
2015,IN,Incendie,2015,12.976210866776256
2020,IN,Incendie,2020,12.975717797062844
2020,IN,Incendie,2020,12.975717797062844
2019,IM,Incendie,2018,12.975442052703333
2022,IM,Incendie,2021,12.97502278950562
2019,IN,Incendie,2019,12.974505923624376
2022,IN,Incendie,2022,12.973361224470892
2022,IN,Incendie,2022,12.973361224470892
2020,IM,Incendie,2019,12.97321643132849
2015,IN,Incendie,2015,12.972629661746115
2014,IN,Incendie,2013,12.972578321027372
2014,VM,Risque simple,2013,7.528331766707247
2020,IN,Incendie,2019,12.97205798165361
2021,IM,Incendie,2020,12.972053821007918
2015,MI,Incendie,2012,12.971984575094838
2017,IN,Incendie,2012,12.97191251148356
2021,IN,Incendie,2021,12.971891612064871
2014,VM,Risque simple,2014,7.528331766707247
2022,MH,Risque simple,2022,7.528331766707247
2021,IN,Incendie,2018,12.971540487669746
2014,VM,Risque simple,2014,7.528331766707247
2018,IN,Incendie,2018,12.971540487669746
2016,MH,Risque simple,2015,7.528331766707247
2022,IM,Incendie,2021,12.971540487669746
2023,IN,Incendie,2022,12.971075263190547
2017,IN,Incendie,2017,12.971043992343313
2020,RG,Responsabilité Civile,2017,13.54010745611368
2014,VM,Risque simple,2014,7.528331766707247
2017,IN,Incendie,2017,12.970786133448689
2018,IN,Incendie,2017,12.970428846770073
2016,VM,Risque simple,2016,7.528331766707247
2021,IN,Incendie,2021,12.97029317521517
2023,IM,Incendie,2023,12.969687376370278
2019,IM,Incendie,2018,12.969294455599158
2020,IN,Incendie,2019,12.969168933571003
2021,IN,Incendie,2020,12.969168933571003
2014,VM,Risque simple,2014,7.528331766707247
2020,IN,Incendie,2019,12.969168933571003
2014,VM,Risque simple,2013,7.528331766707247
2014,MH,Risque simple,2013,7.528331766707247
2016,VM,Risque simple,2016,7.528331766707247
2021,IN,Incendie,2021,12.96802751043099
2021,IM,Incendie,2020,12.965995772012528
2014,IN,Incendie,2014,12.965826519584102
2016,IN,Incendie,2012,12.96443507132328
2015,VM,Risque simple,2014,7.528331766707247
2017,IN,Incendie,2015,12.964023936955616
2023,IM,Incendie,2020,12.96385521753561
2015,VM,Risque simple,2011,7.528331766707247
2022,IM,Incendie,2021,12.963581573791688
2021,IN,Incendie,2019,12.962839956886352
2022,IM,Incendie,2021,12.962194625251508
2022,IM,Incendie,2021,12.962194625251508
2015,VM,Risque simple,2011,7.528331766707247
2022,IM,Incendie,2021,12.961490151816244
2015,IN,Incendie,2015,12.961234117162912
2019,IN,Incendie,2018,12.961225023884591
2021,IN,Incendie,2016,12.961020226995565
2016,MI,Incendie,2015,12.960524216811312
